20012046,20012047,20012996,3468337910,NEWPLUS
20012797,20012934,20013001,3468337910,NEWPLUS
20012866,20012912,20012999,3468337910,NEWPLUS
20012047,20012933,20012995,3468337910,NEWPLUS
20012934,20012911,20012994,3468337910,NEWPLUS
20012912,20012932,20013000,3468337910,NEWPLUS
20012933,20012899,20012998,3468337910,NEWPLUS
20012911,20012910,20012046,3468337910,NEWPLUS
20012932,20012931,20012797,3468337910,NEWPLUS
20012899,20012898,20012866,3468337910,NEWPLUS
20012910,20012930,20012047,3468337910,NEWPLUS
20012931,20012897,20012934,3468337910,NEWPLUS
20012898,20012896,20012912,3468337910,NEWPLUS
20012930,20012919,20012933,3468337910,NEWPLUS
20012897,20012918,20012911,3468337910,NEWPLUS
20012896,20012939,20012932,3468337910,NEWPLUS
20012919,20012917,20012899,3468337910,NEWPLUS
20012918,20012938,20012910,3468337910,NEWPLUS
20012939,20012916,20012931,3468337910,NEWPLUS
20012917,20012937,20012898,3468337910,NEWPLUS
20012938,20012915,20012930,3468337910,NEWPLUS
20012916,20012936,20012897,3468337910,NEWPLUS
20012937,20012914,20012896,3468337910,NEWPLUS
20012915,20012935,20012919,3468337910,NEWPLUS
20012936,20012913,20012918,3468337910,NEWPLUS
20012914,20012923,20012939,3468337910,NEWPLUS
20012935,20012901,20012917,3468337910,NEWPLUS
20012913,20012922,20012938,3468337910,NEWPLUS
20012923,20012900,20012916,3468337910,NEWPLUS
20012901,20012921,20012937,3468337910,NEWPLUS
20012922,20012920,20012915,3468337910,NEWPLUS
20012900,20012941,20012936,3468337910,NEWPLUS
20012921,20012940,20012914,3468337910,NEWPLUS
20012920,20012909,20012935,3468337910,NEWPLUS
20012941,20012908,20012913,3468337910,NEWPLUS
20012940,20012929,20012923,3468337910,NEWPLUS
20012909,20012907,20012901,2010700000,NEWPLUS
20012908,20012928,20012922,2010700000,NEWPLUS
20012929,20012906,20012900,2010700000,NEWPLUS
20012907,20012927,20012921,2010700000,NEWPLUS
20012928,20012905,20012920,2010700000,NEWPLUS
20012906,20012926,20012941,2010700000,NEWPLUS
20012927,20012904,20012940,2010700000,NEWPLUS
20012905,20012925,20012909,2010700000,NEWPLUS
20012926,20012903,20012908,2010700000,NEWPLUS
20012904,20012924,20012929,2010700000,NEWPLUS
20012925,20012902,20012907,2010700000,NEWPLUS
20012903,20012029,20012928,2010700000,NEWPLUS
20012924,20012118,20012906,2010700000,NEWPLUS
20012902,20012238,20012927,2010700000,NEWPLUS
20012029,20012336,20012905,2010700000,NEWPLUS
20012118,20012435,20012926,2010700000,NEWPLUS
20012238,20012214,20012904,2010700000,NEWPLUS
20012336,20012038,20012925,2010700000,NEWPLUS
20012435,20012312,20012903,2010700000,NEWPLUS
20012214,20012158,20012924,2010700000,NEWPLUS
20012038,20011981,20012902,2010700000,NEWPLUS
20012312,20011989,20012029,2010700000,NEWPLUS
20012158,20012280,20012118,2010700000,NEWPLUS
20011981,20012288,20012238,2010700000,NEWPLUS
20011989,20012222,20012336,2010700000,NEWPLUS
20012280,20012320,20012435,2010700000,NEWPLUS
20012288,20012166,20012214,2010700000,NEWPLUS
20012222,20012264,20012038,2010700000,NEWPLUS
20012320,20012021,20012312,2010700000,NEWPLUS
20012166,20012142,20012158,2010700000,NEWPLUS
20012264,20012360,20011981,2010700000,NEWPLUS
20012021,20012182,20011989,2010700000,NEWPLUS
20012142,20012328,20012280,2010700000,NEWPLUS
20012360,20012206,20012288,2010700000,NEWPLUS
20012182,20011997,20012222,2010700000,NEWPLUS
20012328,20012304,20012320,2010700000,NEWPLUS
20012206,20012368,20012166,3468337910,NEWPLUS
20011997,20012126,20012264,3468337910,NEWPLUS
20012304,20012005,20012021,3468337910,NEWPLUS
20012368,20012246,20012142,3468337910,NEWPLUS
20012126,20012344,20012360,3468337910,NEWPLUS
20012005,20012421,20012182,3468337910,NEWPLUS
20012246,20012102,20012328,3468337910,NEWPLUS
20012344,20012190,20012206,3468337910,NEWPLUS
20012421,20012134,20011997,3468337910,NEWPLUS
20012102,20012013,20012304,3468337910,NEWPLUS
20012190,20012254,20012368,3468337910,NEWPLUS
20012134,20012352,20012126,3468337910,NEWPLUS
20012013,20012198,20012005,3468337910,NEWPLUS
20012254,20012110,20012246,3468337910,NEWPLUS
20012352,20012296,20012344,3468337910,NEWPLUS
20012198,20012230,20012421,3468337910,NEWPLUS
20012110,20012174,20012102,3468337910,NEWPLUS
20012296,20012272,20012190,3468337910,NEWPLUS
20012230,20012030,20012134,3468337910,NEWPLUS
20012174,20012150,20012013,3468337910,NEWPLUS
20012272,20012094,20012254,3468337910,NEWPLUS
20012030,20012053,20012352,3468337910,NEWPLUS
20012150,20012338,20012198,3468337910,NEWPLUS
20012094,20012437,20012110,3468337910,NEWPLUS
20012053,20012216,20012296,3468337910,NEWPLUS
20012338,20012314,20012230,3468337910,NEWPLUS
20012437,20011983,20012174,3468337910,NEWPLUS
20012216,20012136,20012272,3468337910,NEWPLUS
20012314,20012015,20012030,3468337910,NEWPLUS
20011983,20012256,20012150,3468337910,NEWPLUS
20012136,20012266,20012094,3468337910,NEWPLUS
20012015,20012200,20012053,3468337910,NEWPLUS
20012256,20011991,20012338,3468337910,NEWPLUS
20012266,20012023,20012437,3468337910,NEWPLUS
20012200,20012144,20012216,3468337910,NEWPLUS
20011991,20012362,20012314,3468337910,NEWPLUS
20012023,20012120,20011983,2010700000,NEWPLUS
20012144,20012240,20012136,2010700000,NEWPLUS
20012362,20012184,20012015,2010700000,NEWPLUS
20012120,20012282,20012256,2010700000,NEWPLUS
20012240,20012040,20012266,2010700000,NEWPLUS
20012184,20012160,20012200,2010700000,NEWPLUS
20012282,20012208,20011991,2010700000,NEWPLUS
20012040,20011999,20012023,2010700000,NEWPLUS
20012160,20012306,20012144,2010700000,NEWPLUS
20012208,20012128,20012362,2010700000,NEWPLUS
20011999,20012007,20012120,2010700000,NEWPLUS
20012306,20012248,20012240,2010700000,NEWPLUS
20012128,20012346,20012184,2010700000,NEWPLUS
20012007,20012423,20012282,2010700000,NEWPLUS
20012248,20012104,20012040,2010700000,NEWPLUS
20012346,20012224,20012160,2010700000,NEWPLUS
20012423,20012322,20012208,2010700000,NEWPLUS
20012104,20012168,20011999,2010700000,NEWPLUS
20012224,20012192,20012306,2010700000,NEWPLUS
20012322,20012290,20012128,2010700000,NEWPLUS
20012168,20012354,20012007,2010700000,NEWPLUS
20012192,20012112,20012248,2010700000,NEWPLUS
20012290,20012298,20012346,2010700000,NEWPLUS
20012354,20012232,20012423,2010700000,NEWPLUS
20012112,20012330,20012104,2010700000,NEWPLUS
20012298,20012176,20012224,2010700000,NEWPLUS
20012232,20012274,20012322,2010700000,NEWPLUS
20012330,20012032,20012168,2010700000,NEWPLUS
20012176,20012152,20012192,2010700000,NEWPLUS
20012274,20012096,20012290,2010700000,NEWPLUS
20012032,20012370,20012354,2010700000,NEWPLUS
20012152,20012055,20012112,2010700000,NEWPLUS
20012096,20012803,20012298,2010700000,NEWPLUS
20012370,20012800,20012232,2010700000,NEWPLUS
20012055,20012219,20012330,2010700000,NEWPLUS
20012803,20012317,20012176,2010700000,NEWPLUS
20012800,20011986,20012274,3468337910,NEWPLUS
20012219,20012139,20012032,3468337910,NEWPLUS
20012317,20012018,20012152,3468337910,NEWPLUS
20011986,20012259,20012096,3468337910,NEWPLUS
20012139,20012357,20012370,3468337910,NEWPLUS
20012018,20012115,20012055,3468337910,NEWPLUS
20012259,20012235,20012803,3468337910,NEWPLUS
20012357,20012333,20012800,3468337910,NEWPLUS
20012115,20012179,20012219,3468337910,NEWPLUS
20012235,20012365,20012317,3468337910,NEWPLUS
20012333,20012123,20011986,3468337910,NEWPLUS
20012179,20012002,20012139,3468337910,NEWPLUS
20012365,20012243,20012018,3468337910,NEWPLUS
20012123,20012341,20012259,3468337910,NEWPLUS
20012002,20012440,20012357,3468337910,NEWPLUS
20012243,20012187,20012115,3468337910,NEWPLUS
20012341,20012285,20012235,3468337910,NEWPLUS
20012440,20012043,20012333,3468337910,NEWPLUS
20012187,20012163,20012179,3468337910,NEWPLUS
20012285,20012349,20012365,3468337910,NEWPLUS
20012043,20012426,20012123,3468337910,NEWPLUS
20012163,20012107,20012002,3468337910,NEWPLUS
20012349,20012227,20012243,3468337910,NEWPLUS
20012426,20012325,20012341,3468337910,NEWPLUS
20012107,20012269,20012440,3468337910,NEWPLUS
20012227,20012203,20012187,3468337910,NEWPLUS
20012325,20011994,20012285,3468337910,NEWPLUS
20012269,20012301,20012043,3468337910,NEWPLUS
20012203,20012026,20012163,3468337910,NEWPLUS
20011994,20012147,20012349,3468337910,NEWPLUS
20012301,20012309,20012426,3468337910,NEWPLUS
20012026,20012277,20012107,3468337910,NEWPLUS
20012147,20012211,20012227,3468337910,NEWPLUS
20012309,20012035,20012325,3468337910,NEWPLUS
20012277,20012155,20012269,3468337910,NEWPLUS
20012211,20012099,20012203,3468337910,NEWPLUS
20012035,20012373,20011994,2010700000,NEWPLUS
20012155,20012131,20012301,2010700000,NEWPLUS
20012099,20012010,20012026,2010700000,NEWPLUS
20012373,20012251,20012147,2010700000,NEWPLUS
20012131,20012195,20012309,2010700000,NEWPLUS
20012010,20012293,20012277,2010700000,NEWPLUS
20012251,20012171,20012211,2010700000,NEWPLUS
20012195,20012867,20012035,2010700000,NEWPLUS
20012293,20012815,20012155,2010700000,NEWPLUS
20012171,20012439,20012099,2010700000,NEWPLUS
20012867,20012218,20012373,2010700000,NEWPLUS
20012815,20012316,20012131,2010700000,NEWPLUS
20012439,20011985,20012010,2010700000,NEWPLUS
20012218,20012138,20012251,2010700000,NEWPLUS
20012316,20012017,20012195,2010700000,NEWPLUS
20011985,20012258,20012293,2010700000,NEWPLUS
20012138,20012356,20012171,2010700000,NEWPLUS
20012017,20012114,20012867,2010700000,NEWPLUS
20012258,20012234,20012815,2010700000,NEWPLUS
20012356,20012364,20012439,2010700000,NEWPLUS
20012114,20012122,20012218,2010700000,NEWPLUS
20012234,20012001,20012316,2010700000,NEWPLUS
20012364,20012242,20011985,2010700000,NEWPLUS
20012122,20012340,20012138,2010700000,NEWPLUS
20012001,20012186,20012017,2010700000,NEWPLUS
20012242,20012284,20012258,2010700000,NEWPLUS
20012340,20012042,20012356,2010700000,NEWPLUS
20012186,20012162,20012114,2010700000,NEWPLUS
20012284,20012009,20012234,2010700000,NEWPLUS
20012042,20012348,20012364,2010700000,NEWPLUS
20012162,20012425,20012122,2010700000,NEWPLUS
20012009,20012106,20012001,2010700000,NEWPLUS
20012348,20012226,20012242,2010700000,NEWPLUS
20012425,20012324,20012340,2010700000,NEWPLUS
20012106,20012268,20012186,2010700000,NEWPLUS
20012226,20012202,20012284,2010700000,NEWPLUS
20012324,20011993,20012042,3468337910,NEWPLUS
20012268,20012300,20012162,3468337910,NEWPLUS
20012202,20012025,20012009,3468337910,NEWPLUS
20011993,20012146,20012348,3468337910,NEWPLUS
20012300,20012308,20012425,3468337910,NEWPLUS
20012025,20012170,20012106,3468337910,NEWPLUS
20012146,20012332,20012226,3468337910,NEWPLUS
20012308,20012178,20012324,3468337910,NEWPLUS
20012170,20012276,20012268,3468337910,NEWPLUS
20012332,20012210,20012202,3468337910,NEWPLUS
20012178,20012034,20011993,3468337910,NEWPLUS
20012276,20012154,20012300,3468337910,NEWPLUS
20012210,20012098,20012025,3468337910,NEWPLUS
20012034,20012372,20012146,3468337910,NEWPLUS
20012154,20012130,20012308,3468337910,NEWPLUS
20012098,20012250,20012170,3468337910,NEWPLUS
20012372,20012194,20012332,3468337910,NEWPLUS
20012130,20012292,20012178,3468337910,NEWPLUS
20012250,20012874,20012276,3468337910,NEWPLUS
20012194,20012052,20012210,3468337910,NEWPLUS
20012292,20012066,20012034,3468337910,NEWPLUS
20012874,20012865,20012154,3468337910,NEWPLUS
20012052,20012805,20012098,3468337910,NEWPLUS
20012066,20012956,20012372,3468337910,NEWPLUS
20012865,20012978,20012130,3468337910,NEWPLUS
20012805,20012955,20012250,3468337910,NEWPLUS
20012956,20012977,20012194,3468337910,NEWPLUS
20012978,20012954,20012292,3468337910,NEWPLUS
20012955,20012976,20012874,3468337910,NEWPLUS
20012977,20012953,20012052,3468337910,NEWPLUS
20012954,20012975,20012066,3468337910,NEWPLUS
20012976,20012952,20012865,3468337910,NEWPLUS
20012953,20012974,20012805,3468337910,NEWPLUS
20012975,20012951,20012956,3468337910,NEWPLUS
20012952,20012973,20012978,3468337910,NEWPLUS
20012974,20012950,20012955,3468337910,NEWPLUS
20012951,20012895,20012977,2010700000,NEWPLUS
20012973,20012972,20012954,2010700000,NEWPLUS
20012950,20012971,20012976,2010700000,NEWPLUS
20012895,20012959,20012953,2010700000,NEWPLUS
20012972,20012958,20012975,2010700000,NEWPLUS
20012971,20012957,20012952,2010700000,NEWPLUS
20012959,20012979,20012974,2010700000,NEWPLUS
20012958,20012981,20012951,2010700000,NEWPLUS
20012957,20012980,20012973,2010700000,NEWPLUS
20012979,20012967,20012950,2010700000,NEWPLUS
20012981,20012945,20012895,2010700000,NEWPLUS
20012980,20012966,20012972,2010700000,NEWPLUS
20012967,20012944,20012971,2010700000,NEWPLUS
20012945,20012965,20012959,2010700000,NEWPLUS
20012966,20012943,20012958,2010700000,NEWPLUS
20012944,20012964,20012957,2010700000,NEWPLUS
20012965,20012942,20012979,2010700000,NEWPLUS
20012943,20012963,20012981,2010700000,NEWPLUS
20012964,20012985,20012980,2010700000,NEWPLUS
20012942,20012962,20012967,2010700000,NEWPLUS
20012963,20012984,20012945,2010700000,NEWPLUS
20012985,20012961,20012966,2010700000,NEWPLUS
20012962,20012983,20012944,2010700000,NEWPLUS
20012984,20012960,20012965,2010700000,NEWPLUS
20012961,20012982,20012943,2010700000,NEWPLUS
20012983,20012949,20012964,2010700000,NEWPLUS
20012960,20012948,20012942,2010700000,NEWPLUS
20012982,20012969,20012963,2010700000,NEWPLUS
20012949,20012947,20012985,2010700000,NEWPLUS
20012948,20012946,20012962,2010700000,NEWPLUS
20012969,20012968,20012984,2010700000,NEWPLUS
20012947,20012970,20012961,2010700000,NEWPLUS
20012946,20012869,20012983,2010700000,NEWPLUS
20012968,20012876,20012960,2010700000,NEWPLUS
20012970,20012054,20012982,2010700000,NEWPLUS
20012869,20012799,20012949,2010700000,NEWPLUS
20012876,20012119,20012948,3468337910,NEWPLUS
20012054,20012239,20012969,3468337910,NEWPLUS
20012799,20012337,20012947,3468337910,NEWPLUS
20012119,20012436,20012946,3468337910,NEWPLUS
20012239,20012215,20012968,3468337910,NEWPLUS
20012337,20012039,20012970,3468337910,NEWPLUS
20012436,20012313,20012869,3468337910,NEWPLUS
20012215,20012159,20012876,3468337910,NEWPLUS
20012039,20011982,20012054,3468337910,NEWPLUS
20012313,20012135,20012799,3468337910,NEWPLUS
20012159,20012014,20012119,3468337910,NEWPLUS
20011982,20012321,20012239,3468337910,NEWPLUS
20012135,20012167,20012337,3468337910,NEWPLUS
20012014,20012265,20012436,3468337910,NEWPLUS
20012321,20011990,20012215,3468337910,NEWPLUS
20012167,20012022,20012039,3468337910,NEWPLUS
20012265,20012143,20012313,3468337910,NEWPLUS
20011990,20012361,20012159,3468337910,NEWPLUS
20012022,20012183,20011982,3468337910,NEWPLUS
20012143,20012281,20012135,3468337910,NEWPLUS
20012361,20012329,20012014,3468337910,NEWPLUS
20012183,20012207,20012321,3468337910,NEWPLUS
20012281,20011998,20012167,3468337910,NEWPLUS
20012329,20012305,20012265,3468337910,NEWPLUS
20012207,20012369,20011990,3468337910,NEWPLUS
20011998,20012127,20012022,3468337910,NEWPLUS
20012305,20012006,20012143,3468337910,NEWPLUS
20012369,20012247,20012361,3468337910,NEWPLUS
20012127,20012345,20012183,3468337910,NEWPLUS
20012006,20012422,20012281,3468337910,NEWPLUS
20012247,20012103,20012329,3468337910,NEWPLUS
20012345,20012289,20012207,3468337910,NEWPLUS
20012422,20012223,20011998,3468337910,NEWPLUS
20012103,20012191,20012305,3468337910,NEWPLUS
20012289,20012255,20012369,3468337910,NEWPLUS
20012223,20012353,20012127,3468337910,NEWPLUS
20012191,20012199,20012006,2010700000,NEWPLUS
20012255,20012111,20012247,2010700000,NEWPLUS
20012353,20012297,20012345,2010700000,NEWPLUS
20012199,20012231,20012422,2010700000,NEWPLUS
20012111,20012175,20012103,2010700000,NEWPLUS
20012297,20012273,20012289,2010700000,NEWPLUS
20012231,20012031,20012223,2010700000,NEWPLUS
20012175,20012151,20012191,2010700000,NEWPLUS
20012273,20012095,20012255,2010700000,NEWPLUS
20012031,20012868,20012353,2010700000,NEWPLUS
20012151,20011988,20012199,2010700000,NEWPLUS
20012095,20012359,20012111,2010700000,NEWPLUS
20012868,20012117,20012297,2010700000,NEWPLUS
20011988,20012237,20012231,2010700000,NEWPLUS
20012359,20012335,20012175,2010700000,NEWPLUS
20012117,20012279,20012273,2010700000,NEWPLUS
20012237,20012213,20012031,2010700000,NEWPLUS
20012335,20012037,20012151,2010700000,NEWPLUS
20012279,20012311,20012095,2010700000,NEWPLUS
20012213,20012157,20012868,2010700000,NEWPLUS
20012037,20012319,20011988,2010700000,NEWPLUS
20012311,20012181,20012359,2010700000,NEWPLUS
20012157,20012343,20012117,2010700000,NEWPLUS
20012319,20012442,20012237,2010700000,NEWPLUS
20012181,20012189,20012335,2010700000,NEWPLUS
20012343,20012101,20012279,2010700000,NEWPLUS
20012442,20012287,20012213,2010700000,NEWPLUS
20012189,20012221,20012037,2010700000,NEWPLUS
20012101,20012045,20012311,2010700000,NEWPLUS
20012287,20012165,20012157,2010700000,NEWPLUS
20012221,20012141,20012319,2010700000,NEWPLUS
20012045,20012020,20012181,2010700000,NEWPLUS
20012165,20012261,20012343,2010700000,NEWPLUS
20012141,20012428,20012442,2010700000,NEWPLUS
20012020,20012109,20012189,2010700000,NEWPLUS
20012261,20012229,20012101,2010700000,NEWPLUS
20012428,20012327,20012287,3468337910,NEWPLUS
20012109,20012205,20012221,3468337910,NEWPLUS
20012229,20011996,20012045,3468337910,NEWPLUS
20012327,20012303,20012165,3468337910,NEWPLUS
20012205,20012028,20012141,3468337910,NEWPLUS
20011996,20012149,20012020,3468337910,NEWPLUS
20012303,20012367,20012261,3468337910,NEWPLUS
20012028,20012125,20012428,3468337910,NEWPLUS
20012149,20012004,20012109,3468337910,NEWPLUS
20012367,20012245,20012229,3468337910,NEWPLUS
20012125,20012375,20012327,3468337910,NEWPLUS
20012004,20012133,20012205,3468337910,NEWPLUS
20012245,20012012,20011996,3468337910,NEWPLUS
20012375,20012253,20012303,3468337910,NEWPLUS
20012133,20012351,20012028,3468337910,NEWPLUS
20012012,20012197,20012149,3468337910,NEWPLUS
20012253,20012295,20012367,3468337910,NEWPLUS
20012351,20012173,20012125,3468337910,NEWPLUS
20012197,20012271,20012004,3468337910,NEWPLUS
20012295,20012871,20012245,3468337910,NEWPLUS
20012173,20012841,20012375,3468337910,NEWPLUS
20012271,20012063,20012133,3468337910,NEWPLUS
20012871,20012880,20012012,3468337910,NEWPLUS
20012841,20012318,20012253,3468337910,NEWPLUS
20012063,20011987,20012351,3468337910,NEWPLUS
20012880,20012019,20012197,3468337910,NEWPLUS
20012318,20012358,20012295,3468337910,NEWPLUS
20011987,20012116,20012173,3468337910,NEWPLUS
20012019,20012236,20012271,3468337910,NEWPLUS
20012358,20012334,20012871,3468337910,NEWPLUS
20012116,20012278,20012841,3468337910,NEWPLUS
20012236,20012212,20012063,3468337910,NEWPLUS
20012334,20012036,20012880,3468337910,NEWPLUS
20012278,20012180,20012318,3468337910,NEWPLUS
20012212,20012244,20011987,3468337910,NEWPLUS
20012036,20012342,20012019,3468337910,NEWPLUS
20012180,20012441,20012358,2010700000,NEWPLUS
20012244,20012188,20012116,2010700000,NEWPLUS
20012342,20012100,20012236,2010700000,NEWPLUS
20012441,20012286,20012334,2010700000,NEWPLUS
20012188,20012220,20012278,2010700000,NEWPLUS
20012100,20012044,20012212,2010700000,NEWPLUS
20012286,20012164,20012036,2010700000,NEWPLUS
20012220,20012140,20012180,2010700000,NEWPLUS
20012044,20012260,20012244,2010700000,NEWPLUS
20012164,20012427,20012342,2010700000,NEWPLUS
20012140,20012108,20012441,2010700000,NEWPLUS
20012260,20012228,20012188,2010700000,NEWPLUS
20012427,20012326,20012100,2010700000,NEWPLUS
20012108,20012204,20012286,2010700000,NEWPLUS
20012228,20011995,20012220,2010700000,NEWPLUS
20012326,20012302,20012044,2010700000,NEWPLUS
20012204,20012027,20012164,2010700000,NEWPLUS
20011995,20012148,20012140,2010700000,NEWPLUS
20012302,20012366,20012260,2010700000,NEWPLUS
20012027,20012124,20012427,2010700000,NEWPLUS
20012148,20012003,20012108,2010700000,NEWPLUS
20012366,20012310,20012228,2010700000,NEWPLUS
20012124,20012156,20012326,2010700000,NEWPLUS
20012003,20012374,20012204,2010700000,NEWPLUS
20012310,20012132,20011995,2010700000,NEWPLUS
20012156,20012011,20012302,2010700000,NEWPLUS
20012374,20012252,20012027,2010700000,NEWPLUS
20012132,20012350,20012148,2010700000,NEWPLUS
20012011,20012196,20012366,2010700000,NEWPLUS
20012252,20012294,20012124,2010700000,NEWPLUS
20012350,20012172,20012003,2010700000,NEWPLUS
20012196,20012270,20012310,2010700000,NEWPLUS
20012294,20012872,20012156,2010700000,NEWPLUS
20012172,20012801,20012374,2010700000,NEWPLUS
20012270,20012802,20012132,2010700000,NEWPLUS
20012872,20012870,20012011,2010700000,NEWPLUS
20012801,20012883,20012252,3468337910,NEWPLUS
